username;tweet;fecha;anuncio;ubicacion;id
FedePerez_18;ni el coronavirus quiere a alberdi;2020-08-14 01:35:09+00:00;Anuncio_11;Tucumán, Argentina;1294085117669930000
ElSigloTucuman;jujuy tuvo que cavar la tumba de su madre que fallecio por coronavirus porque la funeraria se nego;2020-08-14 01:30:45+00:00;Anuncio_11;Tucumán, Argentina;1294084010046560000
marcelitaokk;la sanguijuela waldorf me tiene bloqueada es verdad que tiene corona virus;2020-08-14 01:26:10+00:00;Anuncio_11;Tucumán, Argentina;1294082857938440000
ElSigloTucuman;tucuman llego a los 500 casos de coronavirus;2020-08-14 01:19:31+00:00;Anuncio_11;Tucumán, Argentina;1294081183035290000
elobservador_24;coronavirus tucuman 10 nuevos contagios de covid19 en la provincia que llego a los 500 casos confirmados sumo 24 infectados durante este jueves argentina 149 muertes y 7498 contagios en las ultimas 24 horas el total de infectados 276072 y los fallecidos ya son 5362;2020-08-14 01:05:34+00:00;Anuncio_11;Tucumán, Argentina;1294077672738430000
lacriticaok;covid19 en el mundo mas de 752000 personas murieron por coronavirus mas de 20744000 de infectados;2020-08-14 01:00:42+00:00;Anuncio_11;Tucumán, Argentina;1294076446592440000
eltucumano_ok;el coronavirus llego a casa de gobierno un funcionario dio positivo;2020-08-14 00:51:33+00:00;Anuncio_11;Tucumán, Argentina;1294074143638290000
eltucumano_ok;estoy muy preocupado el coronavirus enciende la alarma en san martin;2020-08-14 00:37:32+00:00;Anuncio_11;Tucumán, Argentina;1294070619131100000
Contexto_Tuc;un funcionario de la provincia dio positivo de coronavirus;2020-08-14 00:30:45+00:00;Anuncio_11;Tucumán, Argentina;1294068908207590000
elmiradordiario;tucuman alcanzo los 500 casos de coronavirus elmiradordiario;2020-08-14 00:30:09+00:00;Anuncio_11;Tucumán, Argentina;1294068760467380000
Contexto_Tuc;gines gonzalez garcia mi miedo era que la vacuna contra el coronavirus se desarrollara en el hemisferio norte y nosotros quedaramos atras;2020-08-14 00:19:14+00:00;Anuncio_11;Tucumán, Argentina;1294066013366030000
Josecitors;coronavirus el decreto del coetucuman;2020-08-14 00:16:37+00:00;Anuncio_11;Tucumán, Argentina;1294065352989710000
rtuc971;coronavirus argentina hoy hubo 7498 nuevos casos de covid19 y 149 muertes en 24 horas quedateencasaescuchandolaradio la 971 laradioqueeligenlostucumanos en vivo;2020-08-14 00:14:13+00:00;Anuncio_11;Tucumán, Argentina;1294064750989630000
Ruubbenss;parte de salud publica sobre coronavirus no158 1308 si san juan;2020-08-14 00:11:02+00:00;Anuncio_11;Tucumán, Argentina;1294063950288440000
Contexto_Tuc;este jueves tucuman sumo 24 casos de coronavirus y llego a los 500 contagios hubo 7498 mas en toda la argentina;2020-08-14 00:05:20+00:00;Anuncio_11;Tucumán, Argentina;1294062515178090000
DRadiod3;coronavirus suman 5527 los fallecidos y 282437 los contagiados en el pais;2020-08-14 23:41:48+00:00;Anuncio_11;San Juan, Argentina;1294418977960190000
sisanjuanok;el ministerio de saludsanjuan emitio su parte diario sobre la situacion del coronavirus en la provincia lee el parte en;2020-08-14 23:36:25+00:00;Anuncio_11;San Juan, Argentina;1294417622822450000
tiempodesanjuan;se ameseta la curva mira cuantos nuevos casos de coronavirus hay en argentina;2020-08-14 23:09:24+00:00;Anuncio_11;San Juan, Argentina;1294410825340450000
torresariel80;sanjuan coronavirus parte oficial de hoy la provincia sigue con 4 casos positivos en curso que se suman a los 18 recuperados 22 en total ademas se descartaron 138 casos sospechosos cuyos resultados dieron negativos y hay 2 mas en proceso de laboratorio;2020-08-14 23:08:02+00:00;Anuncio_11;San Juan, Argentina;1294410483164950000
E_Claridad;san juan tiene 2 casos sospechosos y 138 test dieron negativo ahora coronavirus;2020-08-14 23:02:25+00:00;Anuncio_11;San Juan, Argentina;1294409069407670000
tiempodesanjuan;pampita se hizo el hisopado por coronavirus como le dio;2020-08-14 22:43:43+00:00;Anuncio_11;San Juan, Argentina;1294404362962430000
DRadiod3;coronavirus en san juan hay 2 casos sospechosos y 138 test dieron resultado negativo;2020-08-14 22:42:50+00:00;Anuncio_11;San Juan, Argentina;1294404138055400000
_cadenavida;partediario sanjuan coronavirus nuevos casos 0 total confirmados 22 pacientes con proceso infeccioso 4 recuperados 18 sospechosos 2 test negativos 138 en cuarentena 457 cuarentena cumplida 7750 modificado por ultima vez en viernes 14 agosto 2020 1921;2020-08-14 22:31:35+00:00;Anuncio_11;San Juan, Argentina;1294401308485660000
diariodecuyoweb;nahuel guzman tiene coronavirus;2020-08-14 22:26:21+00:00;Anuncio_11;San Juan, Argentina;1294399992438840000
zkBari_;como vas a abrir la terminal tarado vos queres que vengan todos los que tienen coronavirus de las otras provincias;2020-08-14 20:02:24+00:00;Anuncio_11;San Juan, Argentina;1294363765543140000
LuchoFz;pierde el barcelona sale el sol se descubre la vacuna contra el coronavirus el mundo es un lugar mejor;2020-08-14 19:53:50+00:00;Anuncio_11;San Juan, Argentina;1294361611076070000
brisaperez_07;con el coronavirus ya no puedo abrir el picadillo con mi tecnica;2020-08-14 19:12:44+00:00;Anuncio_11;San Juan, Argentina;1294351265883990000
E_Claridad;cuales son las ciudades que vuelven a fase 1 ahora coronavirus nacionales;2020-08-14 19:11:55+00:00;Anuncio_11;San Juan, Argentina;1294351062535740000
anibalyariel;mientras gente se esfuerza en convencer a sus familiares q no se expongan al coronavirus y eviten ir a lugares concurrido en las tardes salen candidatos a puestos electivos en caravanas dandose abrazos y con mascarillas mal puestas ese es el supuesto cambio y el ejemplo;2020-08-14 18:24:36+00:00;Anuncio_11;San Juan, Argentina;1294339153191150000
E_Claridad;meoni afirmo que aun no se pueden habilitar los vuelos ahora coronavirus mariomeoni nacionales;2020-08-14 18:00:18+00:00;Anuncio_11;San Juan, Argentina;1294333037983950000
golfieri_rosa;soy de san juan sin muertos por coronavirus con los casos controlados aca denunciamos y por flagrancia quien no cumple debe pagar con destino a merenderos y hogares de ninos nadie incumple ni anda de marchitas anticuarentena o festejando muertes;2020-08-14 17:02:17+00:00;Anuncio_11;San Juan, Argentina;1294318439562190000
golfieri_rosa;soy de san juan sin muertos por coronavirus con los casos controlados aca denunciamos y por flagrancia quien no cumple debe pagar con destino a merenderos y hogares de ninos nadie incumple ni anda de marchitas anticuarentena o festejando muertes;2020-08-14 16:59:32+00:00;Anuncio_11;San Juan, Argentina;1294317745006410000
SofiaFl49155890;no te olvides que aun esta presente el coronavirus eviten cuanto puedan el expandir este virus evitando la circulacion y las juntadas;2020-08-14 16:54:14+00:00;Anuncio_11;San Juan, Argentina;1294316411939090000
de_curto;coronavirus el consejo de medicos de jujuy contra gerardo morales por incentivar la automedicacion;2020-08-14 16:43:32+00:00;Anuncio_11;San Juan, Argentina;1294313719141280000
naroturcuman;tribunal declaro inconstitucionales las restricciones impuestas por coronavirus;2020-08-14 15:39:10+00:00;Anuncio_11;San Juan, Argentina;1294297519959170000
diariolasnotici;suman 5246 los muertos por coronavirus y son casi 200 mil los recuperados en argentina;2020-08-14 15:27:18+00:00;Anuncio_11;San Juan, Argentina;1294294535703590000
diariolasnotici;pampita se hara el hisopado de coronavirus luego del positivo de una de sus panelistas;2020-08-14 15:10:54+00:00;Anuncio_11;San Juan, Argentina;1294290405278850000
Lv5Sarmiento;coronavirus en argentina alertan que el riesgo de colapso es por falta de personal;2020-08-14 15:05:34+00:00;Anuncio_11;San Juan, Argentina;1294289065156770000
sanjuan8;datos oficiales de coronavirus en argentina con 66 nuevos fallecidos ya suman 5428 los muertos en el pais;2020-08-14 14:48:01+00:00;Anuncio_11;San Juan, Argentina;1294284647216680000
diariolasnotici;coronavirus en india mas de 64000 casos nuevos en un dia;2020-08-14 13:38:17+00:00;Anuncio_11;San Juan, Argentina;1294267100094170000
DRadiod3;suman 5246 los muertos por coronavirus y son casi 200 mil los recuperados en argentina;2020-08-14 13:37:33+00:00;Anuncio_11;San Juan, Argentina;1294266915448400000
Lv5Sarmiento;confirman 66 nuevos muertos por coronavirus y ya suman 5428 las victimas fatales en el pais;2020-08-14 13:11:56+00:00;Anuncio_11;San Juan, Argentina;1294260467419020000
sanjuan8;casos de coronavirus en argentina antes de los anuncios sobre el distanciamiento el presidente se reunira con algunos gobernadores;2020-08-14 12:42:41+00:00;Anuncio_11;San Juan, Argentina;1294253106189000000
RedaccionSJ;el informador de cuyo coronavirus nacion y provincias preocupadas por;2020-08-14 12:39:08+00:00;Anuncio_11;San Juan, Argentina;1294252212215040000
DRadiod3;millenials de universidades publicas el corazon del laboratorio nacional que combate el coronavirus;2020-08-14 11:42:42+00:00;Anuncio_11;San Juan, Argentina;1294238012084230000
muni_pocito;nos seguimos cuidando entre todos evita salir quedate en casa pocitotierradeoportunidades coronavirus;2020-08-14 11:30:00+00:00;Anuncio_11;San Juan, Argentina;1294234817236690000
E_Claridad;fernandez anunciara como continua el aislamiento social junto a kicillof y rodriguez larreta coronavirus;2020-08-14 02:36:53+00:00;Anuncio_11;San Juan, Argentina;1294100654357700000
E_Claridad;estas son las vacunas que podrian sacar al mundo de la crisis del coronavirus coronavirus;2020-08-14 02:33:18+00:00;Anuncio_11;San Juan, Argentina;1294099750120300000
E_Claridad;coronavirus suman 5362 los fallecidos y 276072 los contagiados coronavirus;2020-08-14 02:28:07+00:00;Anuncio_11;San Juan, Argentina;1294098447621120000
AguileraElian23;mi estres supera por mucho el pico de contagios de coronavirus;2020-08-14 01:48:40+00:00;Anuncio_11;San Juan, Argentina;1294088519728740000
AndreRiveeros;quiero que llegue el dia en que no escuche mas la palabra coronavirus;2020-08-14 01:46:06+00:00;Anuncio_11;San Juan, Argentina;1294087873310990000
tiempodesanjuan;mendoza otro dia terrible con numeros record por coronavirus;2020-08-14 00:42:28+00:00;Anuncio_11;San Juan, Argentina;1294071857285670000
serfnovoa;pueden darle la vuelta que quieran pero argentina es uno de los paises del mundo con menor cantidad de muertos por coronavirus por millon de habitantes y eso que tenemos una oposicion politica como la de juntos por el cambio que convoca reiteradamente a marchas anticuarentena;2020-08-14 23:59:41+00:00;Anuncio_11;Neuquén, Argentina;1294423481640190000
SeleneBeccaria;fija q ahora el mundo nos va a marginar x ser latinoamericanos y con mas casos de coronavirus por la pobreza y desigualdad q ellos causaron somos el chiste universal mas grande;2020-08-14 23:44:22+00:00;Anuncio_11;Neuquén, Argentina;1294419627402040000
danilujang;rionegro coronavirus 1408 77 pacientes curados 4 pacientes fallecidos 3 bariloche y 1 mujer 83 anos de cipolletti 118 pacientes confirmados 7 allen 2 campo grande 5 cervantes 2 chichinales 3 chimpay 14 cipolletti 7 fernandez oro 15 conesa sigue;2020-08-14 23:35:48+00:00;Anuncio_11;Neuquén, Argentina;1294417468081960000
NoticiasExpres6;parte del dia son 6365 nuevos casos de coronavirus noticias actualidad buenosaires caba chaco formosa cordoba santafe rionegro neuquen argentina coronavirus covid19 pandemiamundial quedateentucasa aislamientosocial cuarentena nosalgas;2020-08-14 23:29:50+00:00;Anuncio_11;Neuquén, Argentina;1294415966768590000
danilujang;roca un hombre de 58 anos con diagnostico confirmado de coronavirus se escapo cuando estaba a punto de ingresar a la unidad de vigilancia intermedia uvi hace instantes en el hospital francisco lopez lima por rocadigital;2020-08-14 23:27:16+00:00;Anuncio_11;Neuquén, Argentina;1294415321810510000
YamilGonzalezO;1408 coronavirus en cipolletti en las ultimas 24hs fallecio una mujer de 83 anos con patologias previas se confirmaron 14 nuevos casos positivos hubo nueve pacientes dados de alta se descartaron 23 casos sospechosos ascienden a 151 los casos activos en la ciudad;2020-08-14 23:11:36+00:00;Anuncio_11;Neuquén, Argentina;1294411379315800000
tambonic;parte coronavirus vespertino nacional 6365 nuevos casos 282437 en total 99 fallecidos 165 en las ultimas 24 horas y 5527 en total hay 6 de rio negro rio negro 118 casos y neuquen 16 todos anteriores faltan contar 35 aun 17351770;2020-08-14 23:02:54+00:00;Anuncio_11;Neuquén, Argentina;1294409191126440000
pedrobruveris;goija ponete la vacuna del coronavirus;2020-08-14 22:47:10+00:00;Anuncio_11;Neuquén, Argentina;1294405230449300000
NoticiasExpres6;presidente fernandez afirmo que el virus esta en todo el pais y pidio evitar los encuentros sociales noticias actualidad argentina argentinaunida albertofernandez contagios salud hospitales circulacion encuentrossociales coronavirus pandemia;2020-08-14 22:06:21+00:00;Anuncio_11;Neuquén, Argentina;1294394957030070000
costaamely;confirmen su salida de casa asi salgo metros y escucho tu barbijooo pero la puta madre corona virus y lpqtp llegue agarro el barbijo vuelvo a salir;2020-08-14 21:55:17+00:00;Anuncio_11;Neuquén, Argentina;1294392174449220000
HernanGilNqn;consigna escolar de primaria prepandemia indique de que colores esta compuesta la bandera argentina consigna escolar primaria en pandemia analice la filosofia hegeliana y encuentre paralelismos con kant aristoteles y descartes coronavirus laescuelaencasa unpocodehumor;2020-08-14 21:32:58+00:00;Anuncio_11;Neuquén, Argentina;1294386559211490000
Edgardo17169754;alta data coronavirus en argentina los voceros del virus llaman a mar via youtube;2020-08-14 21:10:39+00:00;Anuncio_11;Neuquén, Argentina;1294380940547030000
nqnalinstante;pandemia asi se conocio este viernes al mediodia desde el inicio de la pandemia de coronavirus neuquen sumo 1770 contagios;2020-08-14 20:57:18+00:00;Anuncio_11;Neuquén, Argentina;1294377582012640000
CarrascoFraanco;hay que seguir el ejemplo de messi se quedo en su casa y no se arriesgo a ir a jugar por si le da coronavirus;2020-08-14 20:51:34+00:00;Anuncio_11;Neuquén, Argentina;1294376139054600000
FabianDurn2;dia 148 de la cuarentena en mayo del 2021 si se empieza a colocar la vacuna contra el corona virus sera dia 1 ano 1 distanciasocial pandemiadelcoronavirus siguemeytesigoalinstante siguemeytesigo;2020-08-14 20:48:45+00:00;Anuncio_11;Neuquén, Argentina;1294375430636670000
manumassini;corona virus tiene neuer por eso no se le acerca nadie 90 minutos en cuarentena estuvo;2020-08-14 20:43:16+00:00;Anuncio_11;Neuquén, Argentina;1294374050895220000
SimonparraS;tiene coronavirus rey;2020-08-14 20:25:08+00:00;Anuncio_11;Neuquén, Argentina;1294369488503280000
Alee_hernandez0;para mi ya le pusieron la vacuna contra el coronavirus;2020-08-14 20:14:36+00:00;Anuncio_11;Neuquén, Argentina;1294366834536440000
FariisMeDicen;el bayern no va a salir campeon solo si al plantel le da coronavirus;2020-08-14 19:49:38+00:00;Anuncio_11;Neuquén, Argentina;1294360551154420000
CadenaUnoNqn;ahora en eguiax3 herlombardi yo estoy preocupado por lo que hacen en la provincia de buenos aires porque no van a medir mas a los convivientes de un caso positivo de coronavirus;2020-08-14 19:35:08+00:00;Anuncio_11;Neuquén, Argentina;1294356905532540000
manilonqn;lo que hace el coronavirus barcelona fc esta respetando a full el distanciamiento social no marcan a nadie;2020-08-14 19:34:13+00:00;Anuncio_11;Neuquén, Argentina;1294356674074070000
LMCipolletti;segun una investigacion de la universidad de florida el coronavirus es infectivo en el aire a 5 metros de un paciente;2020-08-14 19:31:16+00:00;Anuncio_11;Neuquén, Argentina;1294355932089020000
Gaby_godoy47;salud notifico 22 nuevos casos de coronavirus la mayoria en el conglomerado;2020-08-14 18:34:14+00:00;Anuncio_11;Neuquén, Argentina;1294341577020700000
LMNeuquen;asi se conocio este viernes al mediodia desde el inicio de la pandemia de coronavirus neuquen sumo 1770 contagios;2020-08-14 18:29:26+00:00;Anuncio_11;Neuquén, Argentina;1294340368155250000
NoticiasExpres6;alberto fernandez nunca restringimos libertades solo cuidamos salud de la gente noticias actualidad argentina argentinaunida albertofernandez libertad circulacion contagios salud hospitales coronavirus covid19 pandemia anticuarentenas;2020-08-14 18:29:23+00:00;Anuncio_11;Neuquén, Argentina;1294340357963100000
